variant,quarter,snapshot_date,miss_rank,ticker,why_missed,entry_score_0_100,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,return_20d_pct,return_60d_pct,winner_90d_30pct,loser_90d_minus30pct,return_10d_pct,return_30d_pct,return_90d_pct
entry_score_top10,2025Q4,2025-11-05,12,BVS,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,3.8667,0.9333,False,False,-5.8667,-5.4667,9.8667
entry_score_top10,2025Q4,2025-11-05,13,CRSR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-5.6748,-7.9755,False,False,-11.5031,0.1534,-24.6933
entry_score_top10,2025Q4,2025-12-03,14,CTRN,NOT_IN_TOP10,76,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-7.774,-0.2034,False,False,0.8362,-6.1469,5.0395
entry_score_top10,2025Q4,2025-11-05,15,HTZ,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-19.0769,-19.3846,False,False,-19.0769,-22.1538,-20.6154
entry_score_top10,2025Q4,2025-11-07,16,PANL,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,34.4828,29.3104,True,False,27.3946,37.9310,54.5977
entry_score_top10,2025Q4,2025-11-06,17,PAYO,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.1255,3.6122,False,False,2.6616,7.4144,14.8289
entry_score_top10,2025Q4,2025-11-05,18,RSVR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.6052,0.2017,False,False,-2.3537,-0.0673,-2.8917
entry_score_top10,2025Q4,2025-11-05,19,SHLS,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-13.0621,-4.8180,False,False,-14.8822,-14.0257,7.1734
entry_score_top10,2025Q4,2025-11-05,20,SWIM,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,5.3412,-4.4510,False,False,-5.6380,5.0445,-7.4184
entry_score_top10,2026Q1,2026-01-05,1,IRWD,NOT_IN_TOP10,69,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,14.6018,-22.5664,False,False,0.0000,-0.6637,-21.9027
entry_score_top10,2026Q1,2026-01-06,2,PTEN,NOT_IN_TOP10,68,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,7.6135,35.7248,True,False,4.6852,19.6193,55.0512
entry_score_top10,2026Q1,2026-01-13,3,STKL,NOT_IN_TOP10,64,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,9.6244,51.4084,True,False,13.6150,50.9390,52.3474
entry_score_top10,2026Q1,2026-01-22,4,TEL,NOT_IN_TOP10,64,,,,,,HP0 - High-price broad watchlist,,,,HP3 - Large-revenue theme-leader exception,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,10,,,,,,-2.8037,-14.5756,False,False,-3.3695,-1.6039,-5.9604
entry_score_top10,2026Q1,2026-01-13,5,UTZ,NOT_IN_TOP10,63,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,7.9960,-22.2672,False,False,5.4656,-8.9069,-23.5830
entry_score_top10,2026Q1,2026-01-13,6,SVV,NOT_IN_TOP10,59,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,3.0769,-24.6154,False,False,1.0577,4.7115,-20.9615
entry_score_top10,2026Q1,2026-01-13,7,BRKR,NOT_IN_TOP10,58,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,0,,,,,0,,,,,,,,0,,,,0,18,,,,,,-17.2968,-38.0718,False,False,-4.8582,-29.0926,-26.1815
entry_score_top10,2026Q1,2026-01-13,8,HRMY,NOT_IN_TOP10,57,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,0,,,,,,,,0,,,,0,8,,,,,,-1.201,-27.2585,False,False,-3.8642,-6.3969,-24.1514
entry_score_top10,2026Q1,2026-01-08,9,RELL,NOT_IN_TOP10,56,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,11.1111,8.4520,False,False,-0.2849,12.8205,11.6809
entry_score_top10,2026Q1,2026-01-09,10,ULCC,NOT_IN_TOP10,55,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,1.6293,-26.2729,False,False,0.0000,29.5316,-21.9959
entry_score_top10,2026Q1,2026-01-13,11,MYGN,NOT_IN_TOP10,53,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-17.1212,-30.4545,False,True,-11.0606,-31.3636,-30.4545
entry_score_top10,2026Q1,2026-01-13,12,NVCR,NOT_IN_TOP10,53,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-12.0491,-10.6782,False,False,-2.9582,-9.5960,-22.6551
entry_score_top10,2026Q1,2026-01-27,13,TROX,NOT_IN_TOP10,53,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,1,,,,,,,,0,,,,29,0,,,,,,14.2857,38.1955,True,False,12.1805,7.6692,52.7820
entry_score_top10,2026Q1,2026-01-15,14,RILY,NOT_IN_TOP10,50,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-23.1076,-31.5737,False,False,-7.9681,-33.9641,-22.6096
entry_score_top10,2026Q1,2026-01-13,15,NEO,NOT_IN_TOP10,49,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,22,0,,,,,,-1.9123,-34.3426,False,True,2.0717,-10.9960,-36.2550
entry_score_top10,2026Q1,2026-01-09,16,ATRO,NOT_IN_TOP10,47,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,0,,,,,,,,0,,,,0,8,,,,,,16.7528,11.204,False,False,12.7546,18.1514,12.177
entry_score_top10,2026Q1,2026-01-27,17,BKR,NOT_IN_TOP10,46,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,0,,,,,,,,0,,,,0,8,,,,,,6.1347,7.5887,False,False,4.4681,15.0709,21.6135
entry_score_top10,2026Q1,2026-01-06,18,LCID,NOT_IN_TOP10,42,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-10.8878,-12.8978,False,False,-15.2429,-20.1843,-21.8593
entry_score_top10,2026Q1,2026-01-21,19,BNED,NOT_IN_TOP10,41,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-2.1542,2.3810,False,False,6.3492,-6.1224,25.3968
entry_score_top10,2026Q1,2026-01-09,20,GBX,NOT_IN_TOP10,39,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,0,,,,,0,,,,,,,,0,,,,0,18,,,,,,-5.5577,2.2495,False,False,-6.6919,2.4386,1.3989
high_conviction_top10_v1,2021Q4,11/4/21,1,RMNI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-14.7239,-27.6074,False,True,-12.8834,-26.3804,-40
high_conviction_top10_v1,2021Q4,11/18/21,2,UTI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,5.0315,-8.3019,False,False,1.2579,-2.3899,7.4214
high_conviction_top10_v1,2021Q4,11/11/21,3,PAYO,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-3.6129,-16,False,True,5.0323,-17.2903,-34.0645
high_conviction_top10_v1,2021Q4,11/3/21,4,EXTR,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,18,0,,,,,,15.9307,36.4502,False,False,3.4632,14.3723,8.1385
high_conviction_top10_v1,2021Q4,11/5/21,5,GNE,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-11.5658,-1.6014,False,False,-5.3381,-7.4733,-9.7865
high_conviction_top10_v1,2021Q4,11/10/21,6,ORGO,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-5.8052,-22.0037,False,False,-4.7753,-9.5506,-28.1835
high_conviction_top10_v1,2021Q4,11/10/21,7,PANL,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-19.4093,-20.2532,False,False,-17.5105,-19.1983,-6.5401
high_conviction_top10_v1,2021Q4,11/10/21,8,RLGT,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.7895,-7.8947,False,False,13.6842,-1.4474,-15.3947
high_conviction_top10_v1,2021Q4,11/10/21,9,ZETA,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-18.2532,-19.9215,False,False,-18.6457,-17.0756,2.3553
high_conviction_top10_v1,2021Q4,11/2/21,10,HLIT,NOT_IN_TOP10,70,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,9.4175,16.699,False,False,4.5631,4.2718,4.466
high_conviction_top10_v1,2021Q4,10/26/21,11,ARLP,NOT_IN_TOP10,69,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-12.8583,-0.9009,False,False,-4.3407,-14.742,12.1212
high_conviction_top10_v1,2021Q4,11/10/21,12,ECVT,NOT_IN_TOP10,69,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-26.1004,-23.5521,False,False,-23.2432,-24.2471,-24.4788
high_conviction_top10_v1,2021Q4,11/2/21,13,LXU,NOT_IN_TOP10,69,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.5135,21.0811,False,False,2.054,0.3243,5.0811
high_conviction_top10_v1,2021Q4,11/10/21,14,RSVR,NOT_IN_TOP10,69,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-23.1959,-24.6392,False,True,-17.3196,-21.4433,-43.0928
high_conviction_top10_v1,2021Q4,11/4/21,15,STGW,NOT_IN_TOP10,68,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-21.5569,-16.5669,False,False,-2.0958,-17.1657,-25.4491
high_conviction_top10_v1,2021Q4,11/5/21,16,IRWD,NOT_IN_TOP10,66,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-11.639,-7.1259,False,False,-3.4838,-11.4014,-10.8472
high_conviction_top10_v1,2021Q4,10/25/21,17,STX,NOT_IN_TOP10,66,,,,,,HP0 - High-price broad watchlist,,,,HP3 - Large-revenue theme-leader exception,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,10,,,,,,19.2685,28.2425,False,False,7.5742,14.0535,9.6738
high_conviction_top10_v1,2021Q4,11/18/21,18,BV,NOT_IN_TOP10,64,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-2.0202,-6.6667,False,False,-4.8485,-10.8418,-9.495
high_conviction_top10_v1,2021Q4,11/4/21,19,QUAD,NOT_IN_TOP10,64,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-14.375,-15.625,False,False,-10.4167,-23.9583,-9.1667
high_conviction_top10_v1,2021Q4,11/3/21,20,AHRT,NOT_IN_TOP10,63,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,1.1676,5.9753,False,False,2.9533,-2.3352,-4.6016
high_conviction_top10_v1,2022Q1,1/27/22,1,RES,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,24.375,66.7187,True,False,10.3125,37.0313,58.2812
high_conviction_top10_v1,2022Q1,2/2/22,2,SMCI,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-9.9724,-13.2813,False,False,-12.523,-4.4807,-0.6664
high_conviction_top10_v1,2022Q1,2/2/22,3,SXC,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,10.2857,26.7143,False,False,10.1429,39,19.5714
high_conviction_top10_v1,2022Q1,3/11/22,4,TH,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,22.449,36.9388,True,False,18.1633,16.1224,36.3265
high_conviction_top10_v1,2022Q1,2/4/22,5,UTI,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,1.1834,5.9172,False,False,6.9823,1.5385,18.4615
high_conviction_top10_v1,2022Q1,3/18/22,6,DBI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-1.8297,1.3371,False,False,-2.3223,4.5039,-2.9557
high_conviction_top10_v1,2022Q1,3/24/22,7,JILL,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,4.5859,22.7926,False,False,1.3005,6.434,26.694
high_conviction_top10_v1,2022Q1,3/3/22,8,RMNI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,1.2324,2.993,False,False,-10.3873,7.3944,15.1408
high_conviction_top10_v1,2022Q1,3/16/22,9,JBI,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-4.0992,-2.4811,False,False,-0.3236,-0.4315,0.863
high_conviction_top10_v1,2022Q1,4/1/22,10,ALTG,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-13.1714,-20.7505,False,True,-11.847,-16.0412,-33.9956
high_conviction_top10_v1,2022Q1,2/16/22,11,CRK,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,29.0934,144.3843,True,False,12.3139,27.0636,125.7104
high_conviction_top10_v1,2022Q1,3/9/22,12,HRTG,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,12.6935,-48.6068,False,True,10.6811,-0.3096,-38.0805
high_conviction_top10_v1,2022Q1,3/17/22,13,PANL,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-16.7832,-3.6713,False,False,-1.5734,-6.2937,-1.9231
high_conviction_top10_v1,2022Q1,3/11/22,14,SMHI,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,34.5,30,True,False,-4.1667,23,47.5
high_conviction_top10_v1,2022Q1,2/23/22,15,WTTR,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,5.6505,-0.3942,False,False,28.1209,22.7332,11.4323
high_conviction_top10_v1,2022Q1,3/18/22,16,DXLG,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,1.7857,-5.9524,False,False,0.1984,7.3413,-22.4206
high_conviction_top10_v1,2022Q1,2/11/22,17,EPM,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,20.5502,14.4013,False,False,15.2104,9.2233,1.9418
high_conviction_top10_v1,2022Q1,3/2/22,18,TILE,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-2.6316,-9.1038,False,False,-9.3172,-1.4936,2.3471
high_conviction_top10_v1,2022Q1,3/10/22,19,WTI,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-26.4815,-8.7037,True,False,-18.1481,-22.7778,61.4815
high_conviction_top10_v1,2022Q1,2/11/22,20,BTU,NOT_IN_TOP10,71,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,22,0,,,,,,53.3378,94.5928,True,False,12.1495,32.5768,34.4459
high_conviction_top10_v1,2022Q2,5/11/22,1,ZETA,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-1.3648,-41.6874,False,False,-0.6203,-20.5955,-17.7419
high_conviction_top10_v1,2022Q2,5/11/22,2,ARLO,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,4.8889,-8.1482,False,False,1.037,1.3333,6.3704
high_conviction_top10_v1,2022Q2,5/6/22,3,CCC,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.5663,7.1348,False,False,-6.0023,7.0215,12.231
high_conviction_top10_v1,2022Q2,5/11/22,4,CECO,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,18.3365,13.4216,True,False,14.7448,22.3062,69.5652
high_conviction_top10_v1,2022Q2,4/28/22,5,EXTR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,3.5903,0.3168,False,False,-1.7951,4.7518,21.1193
high_conviction_top10_v1,2022Q2,5/5/22,6,EZPW,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.9485,2.71,False,False,-2.71,6.6396,13.9566
high_conviction_top10_v1,2022Q2,5/11/22,7,FWRG,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,19.5489,7.8195,False,False,9.0977,11.8797,26.4662
high_conviction_top10_v1,2022Q2,5/3/22,8,HLIT,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-4.8255,-11.499,False,False,-4.7228,5.8522,11.3963
high_conviction_top10_v1,2022Q2,5/11/22,9,PANL,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,34.2,-3.8,False,False,32.6,20.8,-3
high_conviction_top10_v1,2022Q2,5/3/22,10,SXC,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.3727,-19.7516,False,False,-4.8447,3.4783,-9.1925
high_conviction_top10_v1,2022Q2,5/6/22,11,DNOW,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-2.9333,-17.7778,False,False,-6.1333,5.1556,0.1778
