sample_id,quarter,ticker,event_date,revenue_bucket,pre_llm_fundamental_bucket,pre_llm_fundamental_score,score_change,entry_qoq_pct,profitability_score,operating_cash_flow_score,financing_dependence_score,tradable_date,entry_open,accession,exhibit_doc,source_doc_type,text_len,text_path,snippet_count,quality_flags,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch
HP000374,2022Q4,AZZ,2022-10-11,$100M-$500M,good,5.0,1.0000,-24.6342,2.0,1.0,1.0,10/12/22,31.42,0000008947-22-000168,exhibit991fy23q2earningsre.htm,earnings_exhibit,19853,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AZZ_000000894722000168_exhibit991fy23q2earningsre.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000375,2022Q4,BHF,2022-11-07,$2B-$10B,weak,-2.0,2.0000,11.8408,-1.0,1.0,-1.0,11/8/22,54.5,0001685040-22-000049,q32022bhfearningspressrele.htm,earnings_exhibit,39048,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BHF_000168504022000049_q32022bhfearningspressrele.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000376,2022Q4,CACC,2022-11-01,$1B-$2B,strong,7.0,0.0000,-23.2868,2.0,2.0,1.0,11/2/22,432.209991,0000885550-22-000081,caccq32022earningsrelease.htm,earnings_exhibit,66686,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CACC_000088555022000081_caccq32022earningsrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000377,2022Q4,CAR,2022-10-31,$2B-$10B,mixed,1.0,2.0000,23.0123,1.0,2.0,-1.0,11/1/22,234.399994,0000723612-22-000049,exhibit991foroctober312022.htm,earnings_exhibit,28708,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAR_000072361222000049_exhibit991foroctober312022.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000378,2022Q4,CC,2022-10-25,$2B-$10B,good,5.0,3.0000,-25.1686,1.0,1.0,1.0,10/26/22,27.74,0000950170-22-020022,cc-ex99_1.htm,earnings_exhibit,38853,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CC_000095017022020022_cc-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000379,2022Q4,CCI,2022-10-19,$2B-$10B,strong,7.0,1.0000,-26.6942,2.0,2.0,1.0,10/20/22,125.800003,0001051470-22-000160,q32022earningsrelease.htm,earnings_exhibit,65282,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCI_000105147022000160_q32022earningsrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000380,2022Q4,CCRN,2022-11-02,$500M-$1B,mixed,0.0,2.0000,32.6177,1.0,-1.0,0.0,11/3/22,35.209999,0001157523-22-001485,a52957594ex99_1.htm,earnings_exhibit,31282,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCRN_000115752322001485_a52957594ex99_1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,HP4 - Fundamental reacceleration watch tag
HP000381,2022Q4,CCS,2022-10-26,$2B-$10B,strong,7.0,2.0000,-23.6119,2.0,1.0,1.0,10/27/22,42.509998,0001576940-22-000083,ccs-20221026xex99_1.htm,earnings_exhibit,25834,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCS_000157694022000083_ccs-20221026xex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000382,2022Q4,CEG,2022-11-08,>$10B,good,3.0,2.0000,24.7133,-1.0,1.0,1.0,11/9/22,87.0,0001868275-22-000091,ceg-20221108991.htm,earnings_exhibit,42946,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CEG_000186827522000091_ceg-20221108991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000383,2022Q4,CIEN,2022-12-08,$2B-$10B,strong,8.0,2.0000,14.9349,2.0,2.0,1.0,12/9/22,52.099998,0000936395-22-000058,ex9912022q4earningspressre.htm,earnings_exhibit,27022,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CIEN_000093639522000058_ex9912022q4earningspressre.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000384,2022Q4,CL,2022-10-28,>$10B,strong,8.0,0.0000,-5.5091,2.0,2.0,1.0,10/31/22,74.610001,0001157523-22-001421,a52954567ex99.htm,earnings_exhibit,35257,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CL_000115752322001421_a52954567ex99.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP000385,2022Q4,CNMD,2022-10-26,$100M-$500M,strong,6.0,1.0000,-22.3321,1.0,2.0,1.0,10/27/22,77.0,0001174947-22-001093,ex99-1.htm,earnings_exhibit,19120,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CNMD_000117494722001093_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000386,2022Q4,COHR,2022-11-09,$500M-$1B,good,4.0,0.0000,-39.0355,1.0,1.0,1.0,11/10/22,33.5,0001193125-22-280764,d380306dex991.htm,earnings_exhibit,28880,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/COHR_000119312522280764_d380306dex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000387,2022Q4,COIN,2022-11-03,$2B-$10B,good,5.0,0.0000,-32.8740,2.0,2.0,-1.0,11/4/22,60.400002,0001679788-22-000115,a20221103shareholderlett.htm,earnings_exhibit,52485,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/COIN_000167978822000115_a20221103shareholderlett.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000388,2022Q4,CPAY,2022-11-02,$2B-$10B,good,4.0,-2.0000,-21.0113,1.0,2.0,-1.0,11/3/22,176.050003,0001628280-22-027828,ex991q32022.htm,earnings_exhibit,28413,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CPAY_000162828022027828_ex991q32022.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000389,2022Q4,CRAI,2022-11-03,$100M-$500M,good,5.0,5.0000,14.9776,1.0,1.0,1.0,11/4/22,118.220001,0001053706-22-000027,craiq3-20228xkexx992xcfore.htm,earnings_exhibit,23373,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CRAI_000105370622000027_craiq3-20228xkexx992xcfore.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000390,2022Q4,CTEV,2022-11-08,$500M-$1B,good,3.0,-3.0000,-54.9550,-1.0,2.0,1.0,11/9/22,80.0,0001793229-22-000114,exhibit99111-8x2022.htm,earnings_exhibit,24139,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CTEV_000179322922000114_exhibit99111-8x2022.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000391,2022Q4,CTVA,2022-11-03,$2B-$10B,mixed,1.0,2.0000,17.5707,2.0,-1.0,1.0,11/4/22,66.980003,0001755672-22-000022,draft_3qx2022xearningsxn.htm,earnings_exhibit,28328,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CTVA_000175567222000022_draft_3qx2022xearningsxn.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000392,2022Q4,CVI,2022-11-01,$2B-$10B,strong,6.0,4.0000,10.1449,1.0,1.0,1.0,11/2/22,38.0,0001376139-22-000065,exhibit991-cviq32022earnin.htm,earnings_exhibit,40034,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CVI_000137613922000065_exhibit991-cviq32022earnin.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000393,2022Q4,CVLT,2022-11-01,$100M-$500M,strong,6.0,2.0000,14.8323,1.0,2.0,1.0,11/2/22,63.330002,0001169561-22-000097,q2fy23pressrelease.htm,earnings_exhibit,27589,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CVLT_000116956122000097_q2fy23pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000394,2022Q4,DK,2022-11-07,$2B-$10B,mixed,2.0,5.0000,39.5970,-1.0,1.0,0.0,11/8/22,33.950001,0001694426-22-000154,dk-ex991earningsreleasex09.htm,earnings_exhibit,55866,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DK_000169442622000154_dk-ex991earningsreleasex09.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000395,2022Q4,DLR,2022-10-26,$2B-$10B,strong,7.0,0.0000,-25.5588,2.0,2.0,1.0,10/27/22,101.910004,0001558370-22-015409,dlr-20221026xex99d1.htm,earnings_exhibit,151668,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DLR_000155837022015409_dlr-20221026xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000396,2022Q4,DOCU,2022-12-08,$1B-$2B,good,5.0,1.0000,-27.7769,-1.0,2.0,1.0,12/9/22,47.529999,0001261333-22-000200,q323ex-991er.htm,earnings_exhibit,31666,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DOCU_000126133322000200_q323ex-991er.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000397,2022Q4,EBAY,2022-11-02,$2B-$10B,strong,7.0,0.0000,-20.3393,2.0,2.0,1.0,11/3/22,39.91,0001065088-22-000027,exhibit991erebayq32022.htm,earnings_exhibit,41461,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EBAY_000106508822000027_exhibit991erebayq32022.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000398,2022Q4,ECPG,2022-11-02,$1B-$2B,strong,7.0,0.0000,-28.3451,2.0,2.0,1.0,11/3/22,46.59,0001084961-22-000122,ecpgq32022earningscallsl.htm,earnings_exhibit,32583,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ECPG_000108496122000122_ecpgq32022earningscallsl.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000399,2022Q4,EFX,2022-10-19,$2B-$10B,good,4.0,0.0000,-20.4505,2.0,2.0,1.0,10/20/22,160.690002,0000033185-22-000054,exhibit99120220930.htm,earnings_exhibit,46668,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EFX_000003318522000054_exhibit99120220930.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000400,2022Q4,EME,2022-10-27,$2B-$10B,good,4.0,3.0000,18.0686,1.0,1.0,1.0,10/28/22,135.589996,0000105634-22-000043,eme-ex99_2022930xq3.htm,earnings_exhibit,18003,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EME_000010563422000043_eme-ex99_2022930xq3.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000401,2022Q4,EMR,2022-10-31,>$10B,strong,8.0,0.0000,-2.2071,2.0,2.0,1.0,11/1/22,86.400002,0000950103-22-018712,dp183410_ex9901.htm,earnings_exhibit,32395,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EMR_000095010322018712_dp183410_ex9901.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP000402,2022Q4,ENTG,2022-11-02,$1B-$2B,strong,7.0,2.0000,-40.2244,1.0,2.0,1.0,11/3/22,62.860001,0001101302-22-000047,entgq32022ex992.htm,earnings_exhibit,34662,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ENTG_000110130222000047_entgq32022ex992.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000403,2022Q4,EQT,2022-10-11,$500M-$1B,weak,-1.0,-5.0000,31.3849,-1.0,2.0,-1.0,10/12/22,43.830002,0001104659-22-107727,tm2227907d1_8k.htm,primary_8k,3652,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EQT_000110465922107727_tm2227907d1_8k.htm.txt,11,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000404,2022Q4,EW,2022-10-27,$2B-$10B,strong,6.0,0.0000,-27.4190,1.0,2.0,1.0,10/28/22,72.610001,0001099800-22-000023,ex-991q32022.htm,earnings_exhibit,26738,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/EW_000109980022000023_ex-991q32022.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000405,2022Q4,FANG,2022-11-07,$2B-$10B,strong,7.0,2.0000,30.6538,2.0,2.0,1.0,11/8/22,162.860001,0001539838-22-000163,diamondbackex991-11x7x22.htm,earnings_exhibit,39464,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FANG_000153983822000163_diamondbackex991-11x7x22.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000406,2022Q4,FET,2022-11-09,$100M-$500M,weak,-2.0,-4.0000,20.0680,-1.0,-1.0,1.0,11/10/22,28.24,0001401257-22-000070,fetq32022earningsrelease.htm,earnings_exhibit,25630,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FET_000140125722000070_fetq32022earningsrelease.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000407,2022Q4,FLR,2022-11-04,>$10B,weak,-1.0,1.0000,38.9007,-1.0,-1.0,0.0,11/7/22,32.599998,0001628280-22-028338,ex991q32022.htm,earnings_exhibit,17424,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FLR_000162828022028338_ex991q32022.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000408,2022Q4,FOXF,2022-11-03,$500M-$1B,strong,7.0,1.0000,-22.7858,1.0,2.0,1.0,11/4/22,82.209999,0001424929-22-000138,exhibit9912022q3pressrelea.htm,earnings_exhibit,31744,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FOXF_000142492922000138_exhibit9912022q3pressrelea.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000409,2022Q4,FSLR,2022-10-27,$1B-$2B,good,4.0,3.0000,45.0293,2.0,-1.0,1.0,10/28/22,131.149994,0001274494-22-000038,ex991pressreleaseq3-2022.htm,earnings_exhibit,14042,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FSLR_000127449422000038_ex991pressreleaseq3-2022.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000410,2022Q4,FUBO,2022-10-17,$100M-$500M,weak,-4.0,0.0000,40.1216,-1.0,-1.0,-1.0,10/18/22,55.32,0001493152-22-028568,ex99-1.htm,earnings_exhibit,11111,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/FUBO_000149315222028568_ex99-1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000411,2022Q4,GD,2022-10-26,>$10B,strong,6.0,2.0000,12.9258,1.0,1.0,1.0,10/27/22,247.330002,0000040533-22-000046,gd-20221002exhibit991.htm,earnings_exhibit,18627,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GD_000004053322000046_gd-20221002exhibit991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000412,2022Q4,GNRC,2022-10-19,$1B-$2B,good,4.0,-3.0000,-56.8322,2.0,2.0,1.0,10/20/22,107.0,0001437749-22-024355,ex_433463.htm,earnings_exhibit,17623,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GNRC_000143774922024355_ex_433463.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000413,2022Q4,GO,2022-11-08,$1B-$2B,good,4.0,3.0000,-29.0444,1.0,1.0,0.0,11/9/22,31.93,0001771515-22-000149,a2022q3exhibit991.htm,earnings_exhibit,24572,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GO_000177151522000149_a2022q3exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000414,2022Q4,HCC,2022-11-02,$100M-$500M,strong,6.0,2.0000,22.2078,1.0,2.0,1.0,11/3/22,37.639999,0001691303-22-000036,exhibit-99111022022.htm,earnings_exhibit,32747,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HCC_000169130322000036_exhibit-99111022022.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000415,2022Q4,HCI,2022-11-08,$100M-$500M,good,4.0,0.0000,-48.4853,1.0,2.0,-1.0,11/9/22,34.860001,0000950170-22-023268,hci-ex99_1.htm,earnings_exhibit,21624,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HCI_000095017022023268_hci-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000416,2022Q4,HLIO,2022-11-07,$100M-$500M,strong,7.0,2.0000,-20.8960,2.0,2.0,1.0,11/8/22,50.5,0000950170-22-022288,hlio-ex99_1.htm,earnings_exhibit,45615,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HLIO_000095017022022288_hlio-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000417,2022Q4,HNI,2022-10-24,$500M-$1B,good,5.0,3.0000,-20.9497,1.0,1.0,1.0,10/25/22,28.299999,0000048287-22-000178,hni-ex991q32022.htm,earnings_exhibit,24442,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HNI_000004828722000178_hni-ex991q32022.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000418,2022Q4,HUBB,2022-10-25,$2B-$10B,strong,6.0,2.0000,17.4291,1.0,2.0,1.0,10/26/22,240.529999,0001628280-22-026941,exhibit991_10252022.htm,earnings_exhibit,33403,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HUBB_000162828022026941_exhibit991_10252022.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000419,2022Q4,HZO,2022-10-27,$1B-$2B,strong,8.0,0.0000,-22.1698,1.0,2.0,1.0,10/28/22,33.0,0000950170-22-020255,hzo-ex99_1.htm,earnings_exhibit,13615,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HZO_000095017022020255_hzo-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000420,2022Q4,IBP,2022-11-03,$1B-$2B,good,3.0,0.0000,-20.4500,1.0,1.0,1.0,11/4/22,78.849998,0001580905-22-000034,ibp-q32022earningsrelease.htm,earnings_exhibit,34025,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IBP_000158090522000034_ibp-q32022earningsrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000421,2022Q4,ICUI,2022-11-07,$500M-$1B,strong,7.0,1.0000,-24.1765,1.0,2.0,1.0,11/8/22,128.899994,0000883984-22-000044,exhibit991q32022er.htm,earnings_exhibit,25301,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ICUI_000088398422000044_exhibit991q32022er.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000422,2022Q4,IDCC,2022-11-03,$100M-$500M,strong,6.0,6.0000,-23.0542,1.0,2.0,1.0,11/4/22,46.860001,0001405495-22-000044,ex991q393022pressrelease.htm,earnings_exhibit,15462,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IDCC_000140549522000044_ex991q393022pressrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000423,2022Q4,IESC,2022-12-06,$1B-$2B,strong,6.0,3.0000,13.8573,1.0,1.0,1.0,12/7/22,36.07,0001048268-22-000100,q42022pressrelease.htm,earnings_exhibit,24562,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IESC_000104826822000100_q42022pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000424,2022Q4,IFF,2022-11-07,$2B-$10B,strong,6.0,2.0000,-26.4331,1.0,2.0,1.0,11/8/22,93.43,0000051253-22-000028,q32022991pressreleaseofiff.htm,earnings_exhibit,48976,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IFF_000005125322000028_q32022991pressreleaseofiff.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000425,2022Q4,INSW,2022-11-08,$100M-$500M,mixed,1.0,3.0000,67.7091,-1.0,-1.0,1.0,11/9/22,46.119999,0001104659-22-115698,tm2229965d1_ex99-1.htm,earnings_exhibit,26283,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/INSW_000110465922115698_tm2229965d1_ex99-1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000426,2022Q4,IP,2022-10-27,$2B-$10B,strong,6.0,0.0000,-23.6641,1.0,2.0,1.0,10/28/22,33.0,0000051434-22-000045,nextgenip-20220930ex991.htm,earnings_exhibit,38541,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IP_000005143422000045_nextgenip-20220930ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000427,2022Q4,JBTM,2022-10-26,$500M-$1B,good,5.0,-1.0000,-24.9263,1.0,2.0,0.0,10/27/22,84.0,0001433660-22-000034,a2022q3earningsexhibit9918k.htm,earnings_exhibit,32771,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/JBTM_000143366022000034_a2022q3earningsexhibit9918k.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000428,2022Q4,KMB,2022-10-25,>$10B,strong,8.0,2.0000,-10.9282,2.0,2.0,1.0,10/26/22,119.57,0000055785-22-000073,kmbq320228kex-991.htm,earnings_exhibit,27326,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/KMB_000005578522000073_kmbq320228kex-991.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP000429,2022Q4,LBRDA,2022-11-04,$500M-$1B,strong,7.0,0.0000,-30.2286,2.0,2.0,1.0,11/7/22,76.382378,0001611983-22-000033,lbrda-20221104xex99d1.htm,earnings_exhibit,24346,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LBRDA_000161198322000033_lbrda-20221104xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000430,2022Q4,LBRDK,2022-11-04,$500M-$1B,strong,7.0,0.0000,-29.9312,2.0,2.0,1.0,11/7/22,76.235954,0001611983-22-000033,lbrda-20221104xex99d1.htm,earnings_exhibit,24346,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LBRDK_000161198322000033_lbrda-20221104xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000431,2022Q4,LFUS,2022-11-01,$500M-$1B,good,3.0,1.0000,-22.2159,1.0,2.0,1.0,11/2/22,219.179993,0000889331-22-000044,q32022earningsreleaseex991.htm,earnings_exhibit,20340,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LFUS_000088933122000044_q32022earningsreleaseex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000432,2022Q4,LITE,2022-11-08,$100M-$500M,good,4.0,-3.0000,-34.8202,2.0,2.0,1.0,11/9/22,58.009998,0001628280-22-028758,lite_ex991xq1fy23.htm,earnings_exhibit,20352,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LITE_000162828022028758_lite_ex991xq1fy23.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000433,2022Q4,LIVN,2022-11-02,$500M-$1B,good,3.0,0.0000,-24.3230,-1.0,1.0,1.0,11/3/22,47.23,0001639691-22-000098,a3q2022earningspressrelease.htm,earnings_exhibit,43100,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LIVN_000163969122000098_a3q2022earningspressrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000434,2022Q4,MASI,2022-11-08,$500M-$1B,strong,6.0,-1.0000,-24.7927,1.0,2.0,1.0,11/9/22,115.209999,0000937556-22-000138,masi-q32022earningspres.htm,earnings_exhibit,27432,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MASI_000093755622000138_masi-q32022earningspres.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000435,2022Q4,MED,2022-11-03,$1B-$2B,strong,7.0,-1.0000,-35.9838,1.0,1.0,1.0,11/4/22,96.370003,0001628280-22-028179,medq22022earningspressrele.htm,earnings_exhibit,12929,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MED_000162828022028179_medq22022earningspressrele.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000436,2022Q4,MKSI,2022-11-02,$1B-$2B,strong,6.0,-1.0000,-34.5367,1.0,2.0,1.0,11/3/22,74.889999,0000950170-22-021321,mksi-ex99_1.htm,earnings_exhibit,27573,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MKSI_000095017022021321_mksi-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000437,2022Q4,MMM,2022-10-25,>$10B,strong,8.0,1.0000,-14.3461,2.0,2.0,1.0,10/26/22,99.991638,0000066740-22-000073,a2022q3-8kerexx991.htm,earnings_exhibit,44140,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MMM_000006674022000073_a2022q3-8kerexx991.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
