quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason
2024Q3,EZRA,1812727,0001493152-24-029066,2024-07-25,form8-k.htm,ex99-1.htm,,3862,14697,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,F,37996,0000037996-24-000143,2024-07-24,f-20240724.htm,exhibit99tojuly242024for.htm,,4582,47494,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FA,1210677,0000950170-24-093275,2024-08-08,fa-20240805.htm,fa-ex99_1.htm,,7803,31302,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FAST,815556,0000815556-24-000028,2024-07-12,fast-20240712.htm,ex_99106302024earningsrele.htm,,2876,32720,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FATE,1434316,0000950170-24-096177,2024-08-13,fate-20240813.htm,fate-ex99_1.htm,,3389,19166,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FBNC,811589,0000811589-24-000050,2024-07-24,fbnc-20240724.htm,exhibit991newsreleasedated.htm,,5145,29633,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FBP,1057706,0001140361-24-033802,2024-07-23,ef20032737_8k.htm,ef20032737_ex99-1.htm;ef20032737_ex99-2.htm,,4632,116535,0,92,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FBRT,1562528,0001562528-24-000027,2024-07-31,a2q24investorsupplementa.htm,fbrtq22024earningsrelease.htm,,34914,23461,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FCEL,886128,0001558370-24-012595,2024-09-05,fcel-20240905x8k.htm,fcel-20240905xex99d1.htm;fcel-20240905xex99d2.htm,,5233,52259,0,42,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FCFS,840489,0000840489-24-000105,2024-07-25,fcfs-20240725.htm,fcfs07252024exhibit991.htm,,3784,67168,0,55,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FCPT,1650132,0000950170-24-088646,2024-07-31,fcpt-20240731.htm,fcpt-ex99_1.htm;fcpt-ex99_2.htm;fcpt-ex99_3.htm,,4374,63911,0,4,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,FDMT,1650648,0000950170-24-093992,2024-08-08,fdmt-20240808.htm,fdmt-ex99_1.htm,,3017,14813,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FDP,1047340,0001047340-24-000200,2024-08-01,fdp-20240801.htm,august12024-earningspr.htm,,3445,33705,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FDS,1013237,0001013237-24-000119,2024-09-19,factsetamendedandrestatedb.htm,fdsq42024earningsrelease.htm,,138759,33012,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FDX,1048911,0000950170-24-102826,2024-09-03;2024-09-19,fdx-20240903.htm,fdx-ex99_1.htm;fdx-ex99_1.htm,,5177,50472,0,22,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FE,1031296,0001031296-24-000041,2024-07-30,fe-20240730.htm,ex991-q22024pressrelease.htm;ex992-2q24_fehighlightsx.htm,,14391,84264,0,2,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FELE,38725,0000038725-24-000138,2024-07-23,fele-20240723.htm,a20240723ex991earningsrele.htm,,3160,12458,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FET,1401257,0001401257-24-000115,2024-07-17;2024-08-02,fet-20240717.htm,exhibit991pressrelease0717.htm;exhibit991-fetearningsrele.htm,,4755,4898,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,FFIV,1048695,0001048695-24-000104,2024-07-29,ffiv-20240729.htm,ex991-q324earningsreleasef.htm,,3132,24394,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FFWM,1413837,0001558370-24-010106,2024-07-25,ffwm-20240725x8k.htm,ffwm-20240725xex99d1.htm,,3654,58024,0,52,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FG,0001934850,0001934850-24-000040,2024-08-05,fg-20240805.htm,a2q24fgearningsrelease_0.htm;fgsummer2024investorpres.htm,,4821,94092,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FHB,36377,0001558370-24-010221,2024-07-26,fhb-20240726x8k.htm,fhb-20240726xex99d1.htm,,3784,53179,0,40,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FHTX,1822462,0001628280-24-035864,2024-08-08,fhtx-20240808.htm,ex991earningspressrelease8.htm;ex9922024-08x08foghornco.htm,,4370,50884,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FICO,814547,0000814547-24-000026,2024-07-31,fico-20240731.htm,exhibit991erq32024.htm,,2967,16689,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIGS,1846576,0001628280-24-036148,2024-08-08,figs-20240808.htm,figs-20240808xpressrelease.htm,,9449,25869,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIP,0001899883,0001899883-24-000027,2024-08-02,ftai-20240802.htm,fip63020248-kxexhibit991.htm,,3556,20899,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIS,1136893,0001136893-24-000111,2024-08-06,fis-20240806.htm,q22024ex991.htm,,5127,52902,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FISV,798354,0000798354-24-000154,2024-07-24,fisv-20240724.htm,fiq224earningsrelease.htm,,3605,34880,0,29,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIVE,1177609,0001177609-24-000020,2024-08-28,five-20240828.htm,q22024fivebelowexhibit991.htm,,3188,20434,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIVN,1288847,0001288847-24-000116,2024-08-08,fivn-20240808.htm,a063024ex991earningsrelease.htm,,3377,28627,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FIX,1035983,0001558370-24-010175,2024-07-25,fix-20240725x8k.htm,fix-20240725xex99d1.htm;fix-20240725xex99d2.htm,,4592,17800,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FLEX,866374,0000866374-24-000031,2024-07-24,flex-20240719.htm,flexex991-7242024.htm,,5190,21140,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLG,910073,0000910073-24-000154,2024-07-25,nycb-20240725.htm,a2q2024earningsrelease.htm,,3393,65717,0,30,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLGT,1674930,0000950170-24-089587,2024-08-02,flgt-20240802.htm,flgt-ex99_1.htm;flgt-ex99_2.htm,,3906,43489,0,5,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FLL,891482,0000891482-24-000032,2024-08-06,fll-20240806x8k.htm,fll-20240806xex99d1.htm,,3940,26673,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLNC,0001868941,0001868941-24-000057,2024-08-07,flnc-20240807.htm,flncq3fy24earningspressrel.htm,,3886,41053,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLR,1124198,0001628280-24-034274,2024-08-02,flr-20240802.htm,ex991q22024.htm,,4107,17523,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLXS,37472,0000950170-24-098621,2024-08-19,flxs-20240819.htm,flxs-ex99_1.htm,,3682,19335,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FLYE,0001975940,0001213900-24-057933,2024-07-01;2024-08-19,ea0208814-8k_flyegroup.htm,ea020881401ex99-1_flyegroup.htm;ea021149201ex99-1_flyegroup.htm,,3585,20936,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,FLYW,1580560,0001193125-24-194919,2024-08-06,d882377d8k.htm,d882377dex991.htm;d882377dex992.htm,,8779,47308,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FN,1408710,0001408710-24-000030,2024-08-19,fn-20240819.htm,fn-20240819xex991q424.htm,,11606,20329,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FNKO,1704711,0001704711-24-000130,2024-08-08,fnko-20240808.htm,ex-99188.htm,,3532,24356,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FOLD,1178879,0001104659-24-086987,2024-08-08,tm2421146d1_8k.htm,tm2421146d1_ex99-1.htm;tm2421146d1_ex99-2.htm,,3688,37566,0,41,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FOR,1406587,0001406587-24-000082,2024-07-18,for-20240718.htm,a6302024exhibit991.htm,,3483,14520,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FORM,1039399,0001039399-24-000025,2024-07-31,form-20240731.htm,ex9901-earningsreleasexq224.htm,,3637,21860,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FORR,1023313,0001193125-24-188867,2024-07-30,d95974d8k.htm,d95974dex991.htm,,5300,11112,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FOX,1754301,0001628280-24-034974,2024-08-06,fox-20240806.htm,foxq42024earningsrelease.htm,,3513,25758,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FOXA,1754301,0001628280-24-034974,2024-08-06,fox-20240806.htm,foxq42024earningsrelease.htm,,3513,25758,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FOXF,1424929,0001424929-24-000105,2024-08-01,exhibit31secondamendedandr.htm,exhibit9912024q2pressrelea.htm,,79833,40079,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FPI,1591670,0001558370-24-010039,2024-07-24,fpi-20240724x8k.htm,fpi-20240724xex99d1.htm,,3994,29949,0,23,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FROG,1800667,0000950170-24-092801,2024-08-07,frog-20240807.htm,frog-ex99_1.htm,,3382,25320,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FRSH,1544522,0001544522-24-000046,2024-07-30,frsh-20240730.htm,q224quarterlyearningsrelea.htm,,3382,29243,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FRT,34903,0000034903-24-000055,2024-08-01,frt-20240801.htm,frt-06302024xex991.htm,,4470,80679,0,36,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FSLR,1274494,0001274494-24-000032,2024-07-30,fslr-20240730.htm,ex991pressreleaseq2-2024.htm,,3352,17185,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FSTR,352825,0000352825-24-000174,2024-08-06,fstr-20240806.htm,ex-991q22024.htm,,4335,40327,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FTAI,1590364,0001140361-24-033916,2024-07-24,ef20032834_8k.htm,ef20032834_ex99-1.htm,,4623,13536,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FTDR,1727263,0000950170-24-088949,2024-08-01,ftdr-20240801.htm,ftdr-ex99_1.htm,,3428,27219,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FTNT,1262039,0001262039-24-000032,2024-08-06;2024-08-07,ftnt-20240806.htm,ftntq2-2024ex991.htm;ftntq2-2024ex991corrected.htm,,3227,31384,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,FTRE,0001965040,0001965040-24-000050,2024-08-12,ftre-20240812.htm,exhibit991-pressreleasedat.htm,,3463,24105,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FTV,1659166,0001659166-24-000146,2024-07-24,ftv-20240724.htm,q22024-ex991.htm,,3729,31625,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FUBO,1484769,0001493152-24-030365,2024-08-06,form8-k.htm,ex99-1.htm;ex99-2.htm,,3596,62863,0,59,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FULC,1680581,0000950170-24-088236,2024-07-31,fulc-20240731.htm,fulc-ex99_1.htm,,3445,14957,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FUNC,763907,0001104659-24-081576,2024-07-23,tm2419928d1_8k.htm,tm2419928d1_ex99-1.htm;tm2419928d1_ex99-2.htm,,4030,90664,0,25,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FWONA,1560385,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,lmca-20240808xex99d1.htm,,4446,42860,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FWONK,1560385,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,lmca-20240808xex99d1.htm,,4446,42860,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,FWRD,912728,0001628280-24-035637,2024-08-07,fwrd-20240807.htm,a2q24resultspresentation.htm;exhibit991q22024pressrelea.htm,,3857,46333,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,FWRG,1789940,0001789940-24-000115,2024-08-06,fwrg-20240806.htm,exhibit991q22024.htm,,3893,24438,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GABC,714395,0001104659-24-083576,2024-07-29,tm2420260d1_8k.htm,tm2420260d1_ex99-1.htm,,3831,42668,0,49,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GATX,40211,0000040211-24-000063,2024-07-23,gatx-20240723.htm,a2q24earningsreleaseex991.htm,,3635,31500,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GBCI,868671,0000868671-24-000070,2024-07-18,gbci-20240718.htm,gbci-06302024xex991.htm,,3519,57954,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GBTG,1820872,0001820872-24-000039,2024-08-06,gbtg-20240806.htm,amexgbtq22024earningsrelea.htm,,3589,34777,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GBX,923120,0001193125-24-175952,2024-07-08,d862272d8k.htm,d862272dex991.htm,,3522,23810,0,53,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GCBC,1070524,0001140361-24-033828,2024-07-23,ef20032880_8k.htm,ef20032880_ex99-1.htm,,3139,28724,0,27,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GCO,18498,0000950170-24-104228,2024-09-06,gco-20240906.htm,gco-ex99_1.htm;gco-ex99_2.htm,,3958,43100,0,18,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GCT,0001857816,0001857816-24-000179,2024-08-06,gct-20240806.htm,a2024-08x6x8xkex991earning.htm,,3660,22556,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GD,40533,0000040533-24-000033,2024-07-24,gd-20240724.htm,gd-20240630exhibit991.htm,,2903,20031,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GDDY,1609711,0001609711-24-000132,2024-08-01,gddy-20240801.htm,gddyex991-20240630xq2earni.htm,,3498,29524,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GDEN,1071255,0001071255-24-000090,2024-08-08,gden-20240808.htm,a63024eprex991.htm,,3557,13607,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GDOT,1386278,0001386278-24-000041,2024-08-08,gdot-20240808.htm,a06302024-exb9901earningsr.htm,,3304,40993,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GDRX,1809519,0001809519-24-000162,2024-08-08,gdrx-20240808.htm,gdrxq224-exx991pressrelease.htm,,3651,36959,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GDYN,1743725,0001628280-24-034134,2024-08-01,gdyn-20240801.htm,grid-20240801xex991.htm,,3316,25745,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GE,40545,0000040545-24-000174,2024-07-23,ge-20240723.htm,ge2q2024earningsrelease.htm,,4164,25483,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GEF,43920,0000043920-24-000045,2024-09-03,gef-20240903.htm,gef2024q38-kerex991.htm;gef2024q38-kerex992.htm,,5110,84808,0,13,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GEHC,0001932393,0001932393-24-000043,2024-07-31,gehc-20240731.htm,release2q24earnings.htm,,3484,32095,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GEN,849399,0000849399-24-000040,2024-08-01,gen-20240801.htm,ex9901q1fy25.htm,,3748,29044,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GENC,64472,0001193125-24-197827,2024-08-09,d873085d8k.htm,d873085dex991.htm,,3332,9501,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GENK,0001891856,0000950170-24-088540,2024-07-31,genk-20240731.htm,genk-ex99_1.htm,,3559,17349,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GEO,923796,0001193125-24-198888,2024-08-12,d750002d8k.htm,d750002dex991.htm;d750002dex992.htm,,9971,79811,0,34,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GERN,886744,0000950170-24-093307,2024-08-08,gern-20240808.htm,gern-ex99_1.htm,,3642,22913,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GETY,0001898496,0001628280-24-036345,2024-08-09,gety-20240809.htm,gety-20240630xex991.htm,,3529,30115,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GEV,0001996810,0001996810-24-000065,2024-07-24,gev-20240724.htm,gev2q2024earningsrelease.htm,,3431,34705,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GFF,50725,0000050725-24-000091,2024-08-07,gff-20240807.htm,gffq32024exhibit991.htm,,3330,28219,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GH,1576280,0001576280-24-000189,2024-08-07,gh-20240807.htm,gh-06302024xexhibit991.htm,,3429,20966,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GHC,104889,0000104889-24-000042,2024-07-31,ghc-20240731.htm,a2024q28-kexhibit991.htm,,2926,24985,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GHM,716314,0001193125-24-195406,2024-08-07,d867574d8k.htm,d867574dex991.htm;d867574dex992.htm,,3748,31174,0,26,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GIC,945114,0000945114-24-000045,2024-07-30,gic-20240730.htm,gicform99106302024.htm,,3854,11430,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GIII,821002,0001558370-24-012596,2024-09-05,giii-20240905x8k.htm,giii-20240905xex99d1.htm,,4064,25555,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GILD,882095,0000882095-24-000020,2024-08-08,gild-20240808.htm,exhibit991earningspressrel.htm,,4523,40924,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GIS,40704,0001193125-24-221059,2024-09-18,d805015d8k.htm,d805015dex99.htm,,4166,42099,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GKOS,1192448,0001558370-24-010478,2024-07-31;2024-08-02,gkos-20240731x8k.htm,gkos-20240731xex99d1.htm;gkos-20240731xex99d2.htm;gkos-20240731xex99d1.htm,,4214,74602,0,116,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,GL,320335,0000320335-24-000044,2024-07-24,gl-20240724.htm,q2fy2024earningsrelease.htm,,3656,23483,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GLPI,1575965,0001628280-24-033129,2024-07-26,glpi-20240726.htm,glpi-2024630ex991.htm,,3483,45240,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GLW,24741,0001206774-24-000650,2024-07-08;2024-07-30,glw4353151-8k.htm,glw4353151-ex991.htm,,4317,12275,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GM,1467858,0001467858-24-000100,2024-07-23,gm-20240723.htm,gmq22024pressreleaseandfin.htm,,3217,41963,0,23,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GNE,1528356,0001213900-24-065370,2024-08-06,gne-20240806.htm,ex991_1.htm,,3928,26372,0,32,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GNK,1326200,0001140361-24-036227,2024-08-07,ef20033632_8k.htm,ef20033632_ex99-1.htm,,3479,44674,0,56,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GNL,1526113,0001526113-24-000018,2024-08-06,gnl-20240806.htm,ex991gnlearningsrelease630.htm;ex992-gnlsupplementalinfor.htm,,7350,88771,0,37,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GNTX,355811,0000355811-24-000035,2024-07-26,gntx-20240726.htm,exhibit99106302024.htm,,3186,18008,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GNW,1276520,0001193125-24-189943,2024-07-31,d834496d8k.htm,d834496dex991.htm;d834496dex992.htm,,4102,106036,0,174,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,GO,1771515,0001771515-24-000128,2024-08-06,go-20240806.htm,a2024q2exhibit991.htm,,3564,26598,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GOGO,1537054,0000950170-24-092726,2024-08-07,gogo-20240807.htm,gogo-ex99_1.htm,,2992,29634,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GOLD,1591588,0000950170-24-102493,2024-09-03,amrk-20240829.htm,amrk-ex99_1.htm,,3343,66205,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,GOLF,1672013,0001672013-24-000043,2024-08-06,golf-20240806.htm,ex991-q22024.htm,,3547,33802,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
