quarter,ticker,event_date,event_accession,extraction_source,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,semantic_text_len,semantic_parse_status,table_count,json_path
2024Q3,STLD,2024-07-18,0001104659-24-080714,sec_parser_table_xbrl,6,3,6,6,3455,22687,22767,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STLD/STLD_2024-07-18_000110465924080714.json
2024Q3,STRA,2024-07-31,0001013934-24-000016,sec_parser_table_xbrl,6,0,6,6,3201,28367,27879,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STRA/STRA_2024-07-31_000101393424000016.json
2024Q3,STRL,2024-08-05,0000874238-24-000118,sec_parser_table_xbrl,6,6,6,5,4519,31813,32110,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STRL/STRL_2024-08-05_000087423824000118.json
2024Q3,STT,2024-07-16,0000093751-24-000662,sec_parser_table_xbrl,6,6,6,6,1915,161205,157888,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STT/STT_2024-07-16_000009375124000662.json
2024Q3,STX,2024-07-23,0001137789-24-000061,sec_parser_table_xbrl,6,6,6,6,5445,31035,30525,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STX/STX_2024-07-23_000113778924000061.json
2024Q3,STZ,2024-07-03,0000016918-24-000109,sec_parser_table_xbrl,6,6,6,6,7183,412460,412459,beautifulsoup_fallback:RecursionError,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/STZ/STZ_2024-07-03_000001691824000109.json
2024Q3,SUPN,2024-07-23,0001356576-24-000039,sec_parser_table_xbrl,2,1,5,0,3207,2500,2537,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SUPN/SUPN_2024-07-23_000135657624000039.json
2024Q3,SVV,2024-08-08,0001883313-24-000032,sec_parser_table_xbrl,6,6,6,6,3449,34573,33783,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SVV/SVV_2024-08-08_000188331324000032.json
2024Q3,SWBI,2024-09-05,0001193125-24-214184,sec_parser_table_xbrl,6,1,6,6,3615,17091,17086,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SWBI/SWBI_2024-09-05_000119312524214184.json
2024Q3,SWIM,2024-08-06,0001104659-24-086290,sec_parser_table_xbrl,6,6,6,6,3559,30024,30342,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SWIM/SWIM_2024-08-06_000110465924086290.json
2024Q3,SWK,2024-07-30,0000093556-24-000136,sec_parser_table_xbrl,6,6,6,6,3267,40475,39819,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SWK/SWK_2024-07-30_000009355624000136.json
2024Q3,SWKS,2024-07-30,0000004127-24-000068,sec_parser_table_xbrl,6,6,6,6,3664,26634,26323,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SWKS/SWKS_2024-07-30_000000412724000068.json
2024Q3,SWX,2024-08-06,0001692115-24-000097,sec_parser_table_xbrl,6,6,6,6,3340,40727,40264,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SWX/SWX_2024-08-06_000169211524000097.json
2024Q3,SXC,2024-07-31,0001514705-24-000015,sec_parser_table_xbrl,6,6,6,6,8845,38651,38934,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SXC/SXC_2024-07-31_000151470524000015.json
2024Q3,SXT,2024-07-26,0001140361-24-034308,sec_parser_table_xbrl,6,6,6,6,4407,35850,36095,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SXT/SXT_2024-07-26_000114036124034308.json
2024Q3,SYK,2024-07-30,0000310764-24-000095,sec_parser_table_xbrl,6,3,6,6,3955,28786,28004,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SYK/SYK_2024-07-30_000031076424000095.json
2024Q3,SYM,2024-07-29,0001837240-24-000162,sec_parser_table_xbrl,6,6,6,6,3501,23343,22993,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SYM/SYM_2024-07-29_000183724024000162.json
2024Q3,SYNA,2024-08-08,0000950170-24-093944,sec_parser_table_xbrl,6,5,6,6,3553,24099,24063,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/SYNA/SYNA_2024-08-08_000095017024093944.json
2024Q3,TALO,2024-08-08,0001193125-24-196168,sec_parser_table_xbrl,6,6,6,6,4650,51612,51548,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TALO/TALO_2024-08-08_000119312524196168.json
2024Q3,TAP,2024-08-06,0000024545-24-000016,sec_parser_table_xbrl,6,6,6,6,3891,58425,57166,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TAP/TAP_2024-08-06_000002454524000016.json
2024Q3,TASK,2024-08-08,0001829864-24-000135,sec_parser_table_xbrl,6,6,6,6,3481,27056,26612,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TASK/TASK_2024-08-08_000182986424000135.json
2024Q3,TBI,2024-08-05,0000768899-24-000100,sec_parser_table_xbrl,6,6,6,6,13397,36005,36169,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TBI/TBI_2024-08-05_000076889924000100.json
2024Q3,TBLA,2024-08-07,0001140361-24-035979,sec_parser_table_xbrl,6,6,6,6,4245,27107,27295,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TBLA/TBLA_2024-08-07_000114036124035979.json
2024Q3,TDAY,2024-08-01,0001579684-24-000043,sec_parser_table_xbrl,6,6,6,6,4297,34370,33882,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TDAY/TDAY_2024-08-01_000157968424000043.json
2024Q3,TDG,2024-08-06,0001260221-24-000066,sec_parser_table_xbrl,6,6,6,4,4222,30773,30437,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TDG/TDG_2024-08-06_000126022124000066.json
2024Q3,TDY,2024-07-24,0001094285-24-000088,sec_parser_table_xbrl,6,6,6,6,3322,33100,32731,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TDY/TDY_2024-07-24_000109428524000088.json
2024Q3,TEAD,2024-08-01,0001454938-24-000146,sec_parser_table_xbrl,6,6,6,6,14438,66538,67545,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TEAD/TEAD_2024-08-01_000145493824000146.json
2024Q3,TECH,2024-08-07,0001558370-24-011193,sec_parser_table_xbrl,6,2,6,6,3520,38299,37398,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TECH/TECH_2024-08-07_000155837024011193.json
2024Q3,TEL,2024-07-24,0001558370-24-010004,sec_parser_table_xbrl,6,6,6,6,3501,68884,65374,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TEL/TEL_2024-07-24_000155837024010004.json
2024Q3,TENB,2024-07-31,0001660280-24-000119,sec_parser_table_xbrl,6,6,6,6,3818,29006,28345,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TENB/TENB_2024-07-31_000166028024000119.json
2024Q3,TER,2024-07-25,0000950170-24-086252,sec_parser_table_xbrl,6,6,6,6,2880,24120,24041,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TER/TER_2024-07-25_000095017024086252.json
2024Q3,TEX,2024-07-30,0000097216-24-000131,sec_parser_table_xbrl,6,6,6,6,3188,27882,27277,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TEX/TEX_2024-07-30_000009721624000131.json
2024Q3,TG,2024-08-07,0000850429-24-000019,sec_parser_table_xbrl,6,6,6,6,3426,59010,58154,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TG/TG_2024-08-07_000085042924000019.json
2024Q3,TGLS,2024-08-08,0001493152-24-030661,sec_parser_table_xbrl,6,6,6,6,3298,24392,24557,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TGLS/TGLS_2024-08-08_000149315224030661.json
2024Q3,TGNA,2024-08-07,0000950170-24-092301,sec_parser_table_xbrl,6,6,6,6,3285,35149,35071,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TGNA/TGNA_2024-08-07_000095017024092301.json
2024Q3,TH,2024-08-07,0001558370-24-011198,sec_parser_table_xbrl,6,6,6,6,3980,31042,29990,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TH/TH_2024-08-07_000155837024011198.json
2024Q3,THR,2024-08-07,0001489096-24-000149,sec_parser_table_xbrl,6,6,6,6,4270,30951,30534,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/THR/THR_2024-08-07_000148909624000149.json
2024Q3,THRM,2024-07-31,0000950170-24-088211,sec_parser_table_xbrl,6,6,6,6,3668,39483,39405,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/THRM/THRM_2024-07-31_000095017024088211.json
2024Q3,THRY,2024-08-01,0001556739-24-000037,sec_parser_table_xbrl,6,6,6,6,3671,37365,37747,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/THRY/THRY_2024-08-01_000155673924000037.json
2024Q3,TILE,2024-08-02,0000715787-24-000025,sec_parser_table_xbrl,6,4,6,6,7132,46219,46495,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TILE/TILE_2024-08-02_000071578724000025.json
2024Q3,TIPT,2024-07-31,0001393726-24-000081,sec_parser_table_xbrl,6,3,6,6,4283,55691,55825,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TIPT/TIPT_2024-07-31_000139372624000081.json
2024Q3,TITN,2024-08-14,0001409171-24-000084,sec_parser_table_xbrl,4,4,6,6,3297,12225,12222,sec_parser,2,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TITN/TITN_2024-08-14_000140917124000084.json
2024Q3,TJX,2024-08-21,0000109198-24-000044,sec_parser_table_xbrl,6,6,6,6,3291,24676,24380,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TJX/TJX_2024-08-21_000010919824000044.json
2024Q3,TKO,2024-08-08,0001973266-24-000019,sec_parser_table_xbrl,6,6,6,6,3828,41821,41954,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TKO/TKO_2024-08-08_000197326624000019.json
2024Q3,TMHC,2024-07-24,0001193125-24-183274,sec_parser_table_xbrl,6,5,6,6,3453,27973,27947,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TMHC/TMHC_2024-07-24_000119312524183274.json
2024Q3,TNDM,2024-08-01,0001438133-24-000176,sec_parser_table_xbrl,6,4,6,6,3576,20336,19854,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TNDM/TNDM_2024-08-01_000143813324000176.json
2024Q3,TNET,2024-07-26,0000937098-24-000145,sec_parser_table_xbrl,6,4,6,6,1333,26775,26295,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TNET/TNET_2024-07-26_000093709824000145.json
2024Q3,TPB,2024-08-01,0001140361-24-035215,sec_parser_table_xbrl,6,2,6,6,4139,23126,23274,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPB/TPB_2024-08-01_000114036124035215.json
2024Q3,TPC,2024-08-01,0000077543-24-000199,sec_parser_table_xbrl,6,6,6,6,3490,26558,26140,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPC/TPC_2024-08-01_000007754324000199.json
2024Q3,TPG,2024-08-06,0001880661-24-000041,sec_parser_table_xbrl,6,6,6,6,3751,91455,92937,sec_parser,1,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPG/TPG_2024-08-06_000188066124000041.json
2024Q3,TPGXL,2024-08-06,0001880661-24-000041,sec_parser_table_xbrl,6,6,6,6,3751,91455,92937,sec_parser,1,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPGXL/TPGXL_2024-08-06_000188066124000041.json
2024Q3,TPH,2024-07-25,0001561680-24-000077,sec_parser_table_xbrl,6,6,6,6,3966,27175,26590,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPH/TPH_2024-07-25_000156168024000077.json
2024Q3,TPL,2024-08-07,0001811074-24-000047,sec_parser_table_xbrl,6,3,6,6,4020,72490,73642,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPL/TPL_2024-08-07_000181107424000047.json
2024Q3,TPR,2024-08-01,0001140361-24-035202,sec_parser_table_xbrl,0,2,6,1,4038,8548,8701,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TPR/TPR_2024-08-01_000114036124035202.json
2024Q3,TR,2024-07-25,0001558370-24-010134,sec_parser_table_xbrl,6,0,6,6,3562,6721,6797,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TR/TR_2024-07-25_000155837024010134.json
2024Q3,TRGP,2024-08-01,0000950170-24-088922,sec_parser_table_xbrl,6,6,6,6,5619,41807,41701,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRGP/TRGP_2024-08-01_000095017024088922.json
2024Q3,TRIP,2024-08-06,0000950170-24-091729,sec_parser_table_xbrl,6,4,6,6,3342,41862,41785,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRIP/TRIP_2024-08-06_000095017024091729.json
2024Q3,TRMB,2024-08-06,0000864749-24-000195,sec_parser_table_xbrl,6,6,6,6,9594,26435,25893,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRMB/TRMB_2024-08-06_000086474924000195.json
2024Q3,TRN,2024-08-01,0000099780-24-000129,sec_parser_table_xbrl,6,6,6,6,14829,70801,71385,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRN/TRN_2024-08-01_000009978024000129.json
2024Q3,TROW,2024-07-26,0001113169-24-000018,sec_parser_table_xbrl,6,4,6,6,3881,58181,57789,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TROW/TROW_2024-07-26_000111316924000018.json
2024Q3,TROX,2024-08-02,0001140361-24-035449,sec_parser_table_xbrl,6,6,6,6,3399,29057,29155,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TROX/TROX_2024-08-02_000114036124035449.json
2024Q3,TRS,2024-07-30,0000842633-24-000071,sec_parser_table_xbrl,6,6,6,6,3464,29552,29082,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRS/TRS_2024-07-30_000084263324000071.json
2024Q3,TRUP,2024-08-08,0001371285-24-000207,sec_parser_table_xbrl,6,1,6,6,2875,30111,29351,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRUP/TRUP_2024-08-08_000137128524000207.json
2024Q3,TRV,2024-07-19,0000086312-24-000050,sec_parser_table_xbrl,6,6,6,6,71088,61865,60585,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TRV/TRV_2024-07-19_000008631224000050.json
2024Q3,TSCO,2024-07-25,0000916365-24-000083,sec_parser_table_xbrl,6,6,6,6,3126,18342,17964,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TSCO/TSCO_2024-07-25_000091636524000083.json
2024Q3,TSEOF,2024-08-06,0001558370-24-011104,sec_parser_table_xbrl,6,6,6,6,3821,51942,51382,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TSEOF/TSEOF_2024-08-06_000155837024011104.json
2024Q3,TT,2024-07-31,0001466258-24-000232,sec_parser_table_xbrl,6,6,6,6,3860,32435,31599,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TT/TT_2024-07-31_000146625824000232.json
2024Q3,TTEC,2024-08-09,0001104659-24-087830,sec_parser_table_xbrl,6,6,6,6,3582,25236,25458,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TTEC/TTEC_2024-08-09_000110465924087830.json
2024Q3,TTEK,2024-07-31,0001104659-24-084338,sec_parser_table_xbrl,6,6,6,5,4179,20449,20677,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TTEK/TTEK_2024-07-31_000110465924084338.json
2024Q3,TTMI,2024-07-31,0001193125-24-189522,sec_parser_table_xbrl,6,6,6,6,4177,19084,19069,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TTMI/TTMI_2024-07-31_000119312524189522.json
2024Q3,TTSH,2024-08-08,0001104659-24-087011,sec_parser_table_xbrl,6,4,6,6,3629,18155,18325,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TTSH/TTSH_2024-08-08_000110465924087011.json
2024Q3,TTWO,2024-08-08,0001628280-24-036152,sec_parser_table_xbrl,6,6,6,6,3895,27380,26688,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TTWO/TTWO_2024-08-08_000162828024036152.json
2024Q3,TW,2024-07-25,0001758730-24-000155,sec_parser_table_xbrl,6,6,6,5,3819,44405,43703,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TW/TW_2024-07-25_000175873024000155.json
2024Q3,TWI,2024-07-31,0000899751-24-000084,sec_parser_table_xbrl,6,1,6,6,2707,36870,36342,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TWI/TWI_2024-07-31_000089975124000084.json
2024Q3,TXNM,2024-07-31,0001108426-24-000066,sec_parser_table_xbrl,6,6,6,6,7660,19423,19033,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TXNM/TXNM_2024-07-31_000110842624000066.json
2024Q3,TXRH,2024-07-25,0001558370-24-010176,sec_parser_table_xbrl,6,1,6,4,3535,19816,19004,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TXRH/TXRH_2024-07-25_000155837024010176.json
2024Q3,TXT,2024-07-18,0000217346-24-000081,sec_parser_table_xbrl,6,6,6,6,3093,23699,23217,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TXT/TXT_2024-07-18_000021734624000081.json
2024Q3,TYL,2024-07-24,0000860731-24-000039,sec_parser_table_xbrl,6,6,6,2,3004,21653,21160,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/TYL/TYL_2024-07-24_000086073124000039.json
2024Q3,UBER,2024-08-06,0001543151-24-000024,sec_parser_table_xbrl,6,6,6,6,3576,47013,46386,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UBER/UBER_2024-08-06_000154315124000024.json
2024Q3,UBSI,2024-07-25,0001193125-24-184314,sec_parser_table_xbrl,6,6,6,6,3052,70017,69976,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UBSI/UBSI_2024-07-25_000119312524184314.json
2024Q3,UCB,2024-07-24,0001104659-24-082136,sec_parser_table_xbrl,6,1,6,6,4722,100411,100409,beautifulsoup_fallback:RecursionError,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UCB/UCB_2024-07-24_000110465924082136.json
2024Q3,UDR,2024-07-30,0000074208-24-000057,sec_parser_table_xbrl,6,6,6,6,3517,178629,166658,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UDR/UDR_2024-07-30_000007420824000057.json
2024Q3,UEIC,2024-08-08,0000101984-24-000127,sec_parser_table_xbrl,6,5,6,6,3425,24136,23746,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UEIC/UEIC_2024-08-08_000010198424000127.json
2024Q3,UFCS,2024-08-06,0000101199-24-000054,sec_parser_table_xbrl,6,2,6,6,3235,29958,29444,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UFCS/UFCS_2024-08-06_000010119924000054.json
2024Q3,UFPI,2024-07-30,0000912767-24-000024,sec_parser_table_xbrl,6,6,6,6,3188,27239,24720,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UFPI/UFPI_2024-07-30_000091276724000024.json
2024Q3,UHS,2024-07-25,0000950170-24-086313,sec_parser_table_xbrl,6,6,6,6,3013,46661,46626,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UHS/UHS_2024-07-25_000095017024086313.json
2024Q3,UIS,2024-08-05,0000746838-24-000021,sec_parser_table_xbrl,6,6,6,6,3420,30500,29793,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UIS/UIS_2024-08-05_000074683824000021.json
2024Q3,ULCC,2024-08-08,0001670076-24-000122,sec_parser_table_xbrl,6,6,6,6,3826,48296,47434,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ULCC/ULCC_2024-08-08_000167007624000122.json
2024Q3,ULH,2024-07-25,0000950170-24-086527,sec_parser_table_xbrl,6,1,6,6,3134,18167,18139,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ULH/ULH_2024-07-25_000095017024086527.json
2024Q3,ULTA,2024-08-29,0001558370-24-012541,sec_parser_table_xbrl,6,5,6,6,3197,20663,19491,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ULTA/ULTA_2024-08-29_000155837024012541.json
2024Q3,UPBD,2024-08-01,0000933036-24-000133,sec_parser_table_xbrl,6,6,6,6,4059,74905,76091,sec_parser,1,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UPBD/UPBD_2024-08-01_000093303624000133.json
2024Q3,UPST,2024-08-06,0001647639-24-000032,sec_parser_table_xbrl,6,4,6,6,3792,24990,24578,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UPST/UPST_2024-08-06_000164763924000032.json
2024Q3,UPWK,2024-08-07,0001627475-24-000032,sec_parser_table_xbrl,6,4,6,6,5207,28216,27571,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UPWK/UPWK_2024-08-07_000162747524000032.json
2024Q3,URI,2024-07-24,0001067701-24-000030,sec_parser_table_xbrl,6,6,6,6,5755,43298,42717,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/URI/URI_2024-07-24_000106770124000030.json
2024Q3,USB,2024-07-17,0000036104-24-000048,sec_parser_table_xbrl,6,6,6,6,6948,155545,153878,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/USB/USB_2024-07-17_000003610424000048.json
2024Q3,USNA,2024-07-23,0000896264-24-000180,sec_parser_table_xbrl,6,2,6,2,15415,13322,13045,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/USNA/USNA_2024-07-23_000089626424000180.json
2024Q3,UTHR,2024-07-31,0001082554-24-000037,sec_parser_table_xbrl,6,1,6,6,3147,15057,14843,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UTHR/UTHR_2024-07-31_000108255424000037.json
2024Q3,UTI,2024-08-06,0001261654-24-000053,sec_parser_table_xbrl,6,6,6,6,45197,81238,81519,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/UTI/UTI_2024-08-06_000126165424000053.json
